id,cntry,stflife,happy,fltsd,fltdpr,enjlf,wrhpp,fltanx,fltpcfl,dclvlf,lchshcp,accdng,tmimdng,tmabdng,tmendng,dngval,sedirlf,optftr,lotsgot,pstvms,flrms,wrbknrm,deaimpp,flteeff,slprl,cldgng,enrglot,ppltrst,pplfair,pplhlp,pplahlp,flclpla,inprdsc,flapppl,rehlppl,fltlnl
2017,CH,10,9,1,1,3,4,1,4,1,4,2,8,8,8,2,5,2,1,2,5,4,6,1,2,1,4,8,9,9,5,2,5,8,4,1
2020,CH,7,7,2,1,3,3,2,3,2,4,3,7,7,7,2,6,2,2,2,5,2,5,2,1,1,3,3,6,7,4,3,4,7,6,2
2021,CH,9,6,2,2,3,2,2,3,2,4,2,7,8,5,2,5,2,2,2,3,4,6,2,1,1,3,7,8,5,1,3,1,9,6,1
2027,CH,8,7,1,2,4,4,2,3,2,4,2,8,9,10,2,7,2,2,2,2,4,5,1,2,1,2,7,9,5,3,2,3,8,6,1
2028,CH,9,8,1,1,4,3,2,4,2,4,2,8,8,9,2,10,2,2,2,2,4,6,2,2,1,4,4,5,6,6,2,2,8,4,1
2029,CH,5,6,2,2,2,2,3,2,3,3,3,6,5,5,2,5,2,2,1,4,4,4,3,2,2,2,3,3,5,3,3,4,8,5,2
2034,CH,8,9,1,1,3,3,1,1,3,4,1,10,9,10,2,9,3,1,2,3,4,9,1,1,1,3,7,7,8,6,5,6,9,4,1
2035,CH,9,8,1,2,2,3,2,2,2,5,2,9,8,8,2,9,2,1,2,4,4,8,3,3,1,3,4,7,7,2,3,4,8,4,1
2036,CH,10,10,2,2,4,3,2,4,1,4,2,8,8,10,2,6,2,1,2,4,5,10,1,2,1,4,0,5,7,6,2,4,8,6,1
2038,CH,9,8,1,1,4,4,1,3,2,4,2,8,5,6,2,8,1,1,3,3,5,7,1,1,1,3,4,5,2,3,2,3,9,6,1
2039,CH,10,10,1,2,3,2,2,3,2,3,2,10,9,10,2,10,1,2,2,5,3,3,1,1,1,3,7,8,8,2,2,3,10,6,1
2040,CH,8,10,1,1,4,4,1,4,1,3,2,10,9,10,2,10,2,2,2,3,2,10,3,2,1,3,3,8,10,6,2,3,10,6,2
2041,CH,7,7,2,2,2,2,2,3,2,4,2,8,7,7,3,7,2,3,2,2,3,3,1,2,1,3,9,9,8,4,3,4,9,6,2
2042,CH,10,9,2,2,4,3,2,4,2,4,1,10,10,10,1,9,1,2,2,5,3,5,2,2,1,1,8,7,5,1,4,6,9,6,1
2046,CH,10,10,1,1,4,4,1,4,4,3,2,8,5,5,1,9,2,2,2,4,4,8,1,1,3,4,6,7,2,5,2,3,9,6,2
2048,CH,9,8,2,1,3,3,2,3,1,4,2,7,5,7,1,9,4,2,2,3,2,5,2,2,1,3,7,7,5,5,2,4,8,6,1
2049,CH,5,10,3,2,3,2,3,1,2,5,2,7,8,8,1,5,2,2,1,4,1,0,1,4,1,3,3,5,7,2,2,3,10,6,4
2052,CH,10,10,2,1,4,4,1,4,2,4,2,10,10,10,1,9,2,1,2,4,4,8,1,1,1,4,4,4,5,2,1,3,10,6,1
2057,CH,10,10,1,1,4,4,1,4,2,2,2,7,8,5,2,5,3,1,3,4,4,8,1,2,1,3,0,8,3,5,4,5,10,4,1
2059,CH,9,9,1,1,3,4,2,3,1,4,3,7,8,8,2,7,2,2,2,4,2,4,2,2,1,3,7,9,7,4,2,3,10,6,1
2060,CH,8,8,1,1,3,3,2,3,2,4,2,7,7,5,2,9,2,3,2,4,4,5,2,2,1,3,5,8,6,5,2,4,8,5,1
2062,CH,8,7,1,1,3,4,3,3,3,4,2,6,6,8,2,7,2,2,2,4,4,6,1,2,1,4,4,6,7,3,2,2,6,5,1
2063,CH,10,10,1,2,3,4,1,3,1,4,2,9,9,9,2,8,2,2,3,3,4,6,1,3,1,3,6,8,8,3,2,4,9,5,1
2064,CH,8,6,3,2,3,3,3,3,2,3,2,8,8,7,2,7,2,4,2,5,4,5,2,4,3,2,4,5,5,3,3,2,7,5,1
2065,CH,10,10,1,1,4,4,1,4,2,2,1,10,10,8,2,3,3,1,2,4,5,5,1,2,1,3,5,7,9,6,3,3,6,6,1
2066,CH,8,8,1,1,3,2,2,3,3,3,3,10,10,8,2,10,2,2,3,3,2,8,2,2,1,4,5,5,8,,2,3,8,6,1
2069,CH,7,5,2,2,2,2,2,2,1,2,2,8,8,8,2,5,2,2,2,4,4,7,2,1,2,3,5,5,3,2,3,3,8,5,2
2072,CH,8,9,1,1,3,4,1,4,1,4,2,6,7,7,2,7,2,2,2,3,4,7,1,1,1,3,7,7,6,4,2,4,8,5,1
2073,CH,9,8,1,2,3,3,1,3,2,2,2,8,8,8,2,7,2,2,2,5,2,4,2,1,2,2,5,8,8,5,1,2,7,5,1
2074,CH,9,9,1,1,3,3,2,3,1,3,2,9,9,8,1,8,1,2,1,5,1,8,4,2,2,4,8,8,5,5,1,4,9,6,1
2075,CH,9,7,1,1,3,4,1,3,2,4,2,8,10,9,2,7,4,2,3,3,4,7,1,2,2,3,7,8,4,4,2,3,9,4,1
2077,CH,8,7,2,2,3,3,3,2,3,4,3,8,10,8,2,6,2,2,2,4,4,6,1,2,1,3,7,9,5,2,4,3,8,6,2
2078,CH,9,8,1,1,3,3,2,2,2,4,1,8,8,9,2,4,2,2,2,3,4,7,2,2,1,4,9,7,5,3,2,5,9,5,1
2079,CH,8,8,2,1,3,3,2,3,2,4,2,7,8,8,2,6,4,2,2,1,4,4,2,1,1,3,5,5,6,4,2,2,8,4,1
2080,CH,7,4,1,3,2,2,2,2,1,4,2,7,9,7,1,6,2,2,2,4,2,3,4,1,3,1,8,9,1,4,2,4,8,4,1
2084,CH,10,10,1,1,4,3,2,3,1,4,2,7,8,7,2,6,2,2,1,5,5,5,1,2,1,3,7,9,10,5,2,4,9,6,1
2086,CH,9,9,1,1,4,3,2,3,2,4,2,9,8,8,2,8,2,2,2,3,4,7,1,2,1,4,4,7,4,3,4,3,10,4,1
2088,CH,8,9,2,2,4,4,2,3,2,4,2,7,7,8,2,7,3,2,2,5,4,6,1,1,1,3,7,8,7,4,3,5,9,6,2
2090,CH,8,7,2,2,3,2,2,2,2,4,2,8,8,7,2,7,1,1,2,5,3,6,2,2,2,1,8,8,5,5,2,4,9,6,1
2091,CH,7,9,2,2,4,3,1,2,1,2,1,8,9,9,2,10,2,2,2,5,4,5,1,1,2,2,7,7,8,4,2,6,8,6,2
2092,CH,9,9,2,2,3,3,2,3,4,4,2,7,5,7,2,8,1,2,1,4,3,5,1,2,2,3,8,8,1,6,3,6,10,5,1
2094,CH,8,9,1,1,3,4,2,3,1,4,2,8,7,6,2,8,1,1,1,2,4,8,2,2,1,3,8,7,7,4,2,5,10,6,1
2095,CH,10,10,1,1,4,4,2,3,1,3,1,10,10,10,2,10,3,1,2,4,4,6,1,1,1,1,9,9,5,5,2,4,9,5,1
2096,CH,10,8,1,1,3,3,1,3,1,4,2,7,8,8,2,3,2,3,2,4,4,8,2,1,2,3,4,5,6,5,3,3,8,5,1
2099,CH,8,8,1,1,4,4,1,3,2,2,2,7,8,8,2,6,1,2,1,2,3,7,1,2,1,4,7,7,5,5,2,4,8,5,1
2100,CH,9,9,2,1,4,4,1,4,1,5,1,9,9,9,2,9,2,2,1,5,5,9,2,1,2,4,8,9,5,5,3,1,9,5,2
2101,CH,9,8,1,1,4,3,1,3,2,1,3,6,8,6,2,4,1,2,2,5,4,6,2,1,1,3,7,8,4,4,3,3,8,5,1
2102,CH,9,8,1,1,2,3,1,3,2,4,2,7,7,7,2,8,1,2,4,5,3,4,1,2,1,3,5,7,5,,4,3,8,5,1
2103,CH,9,10,1,1,4,4,1,4,5,3,2,10,9,9,1,9,2,1,2,2,5,7,2,1,,3,8,8,6,5,1,6,9,6,1
2105,CH,8,8,1,1,3,3,1,3,2,3,2,7,5,5,2,8,2,2,2,4,3,6,2,2,2,3,4,8,2,3,2,4,7,5,1
2106,CH,8,7,1,1,2,3,2,3,2,4,2,7,8,7,2,5,2,2,2,5,3,6,2,2,1,3,3,5,6,3,3,2,8,5,1
2110,CH,10,9,1,1,4,3,1,3,2,5,1,8,9,9,1,8,3,2,2,3,3,7,1,2,1,3,5,7,6,6,2,4,10,6,1
2111,CH,7,7,2,2,3,3,2,3,3,2,3,7,8,8,2,8,1,2,1,5,3,6,2,2,2,3,7,2,3,4,2,3,7,4,1
2112,CH,10,10,1,1,4,4,2,4,1,4,1,9,9,9,1,8,1,1,2,4,4,7,2,1,2,4,8,7,6,5,2,3,8,5,1
2113,CH,9,8,1,1,4,4,2,4,1,3,2,7,8,8,1,7,1,2,2,4,5,5,1,1,1,4,7,8,8,2,2,3,9,5,1
2114,CH,9,9,1,1,4,4,2,3,3,1,2,9,9,9,5,9,3,1,2,2,3,10,1,1,1,4,7,7,0,6,2,2,10,6,1
2115,CH,8,8,1,1,3,3,2,2,2,5,2,8,8,8,2,5,1,2,1,4,4,6,2,1,1,4,8,8,7,4,3,3,8,4,1
2117,CH,9,9,1,1,4,4,1,1,1,5,1,9,9,9,1,10,4,1,2,4,3,6,2,1,4,4,9,8,8,5,1,6,10,6,1
2119,CH,7,6,2,2,2,2,2,2,2,3,2,7,6,5,2,6,3,2,2,5,2,4,2,2,2,2,4,4,3,4,3,3,8,5,1
2120,CH,8,8,2,4,1,3,2,3,3,3,4,3,4,3,2,7,1,2,2,5,4,7,1,2,2,2,5,7,6,5,2,2,6,5,1
2121,CH,8,9,1,1,4,4,1,3,2,2,1,8,8,8,2,7,2,2,2,2,3,6,1,1,1,4,5,5,6,5,1,4,7,5,1
2123,CH,8,8,2,1,3,3,3,2,3,4,2,7,8,7,2,7,2,2,2,4,4,6,2,2,2,2,8,6,5,4,2,3,7,6,2
2124,CH,8,9,2,1,4,4,1,4,1,4,1,9,9,9,1,8,2,1,3,4,5,7,1,1,3,4,3,3,3,5,1,2,9,6,1
2128,CH,8,9,1,1,2,3,2,2,2,3,3,7,6,8,2,8,2,2,2,2,3,4,2,1,1,2,8,7,7,4,2,4,9,6,1
2129,CH,9,8,3,2,3,4,4,2,1,2,2,9,8,7,2,9,2,2,2,4,1,9,2,4,3,4,2,5,6,1,3,4,9,5,3
2131,CH,8,8,2,2,3,3,2,3,2,2,2,7,5,8,2,8,2,2,2,5,3,5,2,2,2,2,5,7,8,4,2,5,7,6,1
2132,CH,9,9,1,1,3,3,1,3,1,4,2,8,7,8,2,8,2,2,2,4,4,8,1,4,1,3,7,8,8,4,2,0,8,5,1
2133,CH,8,7,1,2,3,3,2,3,2,4,2,7,7,7,2,8,1,2,1,5,4,6,2,2,1,3,7,7,7,5,2,4,9,6,1
2134,CH,10,9,2,1,4,4,1,4,1,4,1,8,10,10,2,,1,1,1,4,4,9,1,2,1,3,9,8,7,5,1,4,9,6,1
2135,CH,9,9,1,1,4,4,1,3,2,5,1,9,7,8,2,6,2,1,1,5,4,7,2,2,1,3,8,7,6,1,4,6,10,6,2
2140,CH,10,10,1,1,4,3,1,4,1,3,1,10,8,10,1,0,2,1,2,4,5,5,2,4,1,2,5,9,5,6,2,3,10,6,1
2146,CH,9,7,2,2,3,3,2,3,2,3,2,4,4,5,2,5,2,2,2,5,2,4,1,1,1,3,6,5,4,3,3,3,7,6,2
2147,CH,8,8,2,1,3,3,2,2,1,2,2,4,5,6,2,7,2,2,2,5,4,5,1,3,1,2,8,7,7,5,2,6,9,5,1
2150,CH,8,10,1,1,3,3,1,2,2,4,2,9,6,6,1,7,2,2,2,3,1,4,3,1,2,2,5,6,7,6,1,6,10,6,1
2153,CH,9,9,1,1,3,3,1,2,1,5,2,6,6,7,4,2,2,3,2,4,3,2,2,2,2,3,7,7,6,5,2,4,8,5,1
2154,CH,9,8,1,2,1,1,1,2,1,5,1,8,6,8,1,0,2,1,1,3,2,4,3,2,3,3,8,5,8,5,1,4,10,6,1
2155,CH,9,8,2,2,2,3,1,2,2,4,1,8,7,7,2,4,3,2,3,4,4,6,3,1,1,1,4,6,5,3,3,5,9,6,2
2156,CH,7,8,2,1,3,3,2,3,2,3,2,8,8,6,2,6,3,3,2,4,3,4,2,2,1,3,6,8,7,5,2,3,8,5,1
2159,CH,9,9,1,1,4,4,1,4,2,5,1,9,9,9,1,4,1,1,2,4,4,7,1,2,1,4,5,8,5,6,1,3,9,5,1
2160,CH,10,9,2,2,4,4,2,3,1,3,1,8,9,8,1,8,2,2,2,5,2,9,3,1,1,2,4,3,5,3,2,1,8,5,1
2161,CH,7,7,1,1,4,3,1,3,2,3,2,7,7,7,2,7,2,3,2,3,4,7,2,1,1,3,6,8,4,3,2,2,8,5,1
2167,CH,7,5,2,2,2,2,1,2,2,2,2,7,8,8,2,5,2,2,2,3,4,6,1,2,2,3,2,2,2,4,3,3,5,4,1
2169,CH,8,7,1,1,4,4,1,2,2,3,2,8,10,8,2,6,1,2,2,5,3,7,2,1,1,1,7,7,8,5,2,4,8,5,1
2174,CH,8,8,1,1,4,3,2,3,2,4,2,7,8,6,1,9,2,2,2,4,4,7,2,1,2,3,6,7,6,4,1,2,9,5,1
2178,CH,8,8,2,2,3,3,2,3,2,4,2,8,7,7,2,7,1,2,1,5,2,6,1,2,2,3,6,6,5,5,2,4,5,3,2
2180,CH,10,10,1,1,4,4,1,3,2,5,1,7,8,8,1,8,3,1,2,3,4,7,1,1,1,4,5,8,5,,2,2,10,5,1
2182,CH,3,4,3,3,2,1,4,1,4,3,4,2,2,2,3,4,2,4,1,4,2,0,4,4,3,1,7,5,2,1,5,0,5,3,2
2183,CH,9,9,1,3,3,3,2,3,2,4,2,8,8,8,2,8,1,2,2,4,5,9,3,1,2,2,7,6,5,5,3,4,8,6,1
2186,CH,9,9,1,1,4,4,2,3,2,4,2,8,8,9,2,8,2,2,2,5,4,8,1,1,1,3,7,7,7,5,2,4,8,5,1
2188,CH,10,10,1,1,4,4,1,4,2,5,1,8,8,8,2,8,2,1,2,2,4,7,2,1,1,4,8,8,7,5,2,6,9,6,1
2189,CH,7,8,1,1,4,4,2,3,2,5,1,7,7,7,2,5,3,2,2,4,4,6,2,2,1,3,5,6,6,5,2,2,7,5,1
2190,CH,7,8,1,1,2,2,2,3,2,2,3,5,7,10,2,7,2,2,2,5,4,5,2,2,2,2,3,5,6,2,3,3,9,6,2
2191,CH,10,10,1,1,3,4,1,4,2,4,2,10,10,10,1,9,2,1,2,5,4,9,1,1,1,4,9,10,7,6,1,6,10,6,1
2192,CH,10,10,1,1,3,3,1,4,2,2,2,10,10,8,1,8,2,1,2,4,5,5,1,1,1,3,5,6,4,3,2,4,8,6,1
2193,CH,9,9,2,2,2,2,2,2,2,4,2,8,9,9,1,8,2,2,2,5,4,7,2,2,1,2,3,4,4,6,2,4,9,6,1
2195,CH,9,10,1,1,4,4,2,4,2,4,2,8,8,8,2,8,2,2,2,2,4,8,1,1,1,4,8,7,7,5,2,4,8,6,1
2196,CH,8,8,1,1,2,3,1,3,3,2,2,6,8,8,2,9,1,2,1,5,4,7,1,1,1,3,7,8,8,4,2,4,7,4,1
2197,CH,10,8,1,1,4,4,1,2,1,3,1,8,5,8,1,3,2,2,2,4,4,8,1,1,1,4,8,8,5,3,1,3,8,5,1
2198,CH,10,10,2,1,3,4,2,2,2,1,1,7,10,6,2,,2,2,2,4,3,7,2,4,2,3,4,10,8,5,2,3,8,6,1
2201,CH,9,8,1,1,4,3,2,4,2,2,2,8,8,8,2,8,2,2,2,4,4,7,2,4,2,4,8,8,8,5,2,3,9,5,1
2202,CH,10,10,2,1,4,4,2,4,2,4,2,8,8,8,2,8,2,2,4,3,4,7,1,1,1,4,7,7,8,5,2,3,7,5,1
2203,CH,8,8,1,1,3,3,2,3,2,4,1,8,8,8,3,8,1,1,1,3,4,8,1,3,1,3,7,5,7,4,3,2,6,5,3
2204,CH,9,7,1,1,3,3,2,2,3,3,3,5,5,5,2,7,2,2,2,4,4,7,2,1,1,3,7,7,7,3,2,3,6,5,2
2205,CH,10,10,2,1,2,3,2,4,1,4,2,8,8,8,2,7,2,2,2,4,4,6,1,2,1,3,8,10,8,5,2,1,8,5,2
2209,CH,8,7,1,1,2,2,1,3,2,4,2,9,8,5,1,10,2,1,3,4,4,4,2,2,1,1,7,8,7,6,3,4,9,4,2
2210,CH,8,8,1,2,3,3,1,3,3,4,2,5,6,6,2,7,2,2,2,4,2,4,1,1,1,3,6,8,7,4,3,3,9,5,1
2211,CH,10,10,1,1,4,4,1,4,2,,2,6,10,8,2,7,3,2,2,5,4,5,1,4,1,4,7,6,5,4,2,4,9,6,1
2215,CH,8,8,1,1,4,3,2,3,2,3,3,8,8,8,2,8,2,2,2,3,3,8,3,2,1,3,5,5,5,4,3,4,8,5,1
2217,CH,9,10,2,1,4,4,2,4,2,4,2,7,7,7,2,3,3,2,3,2,3,6,1,2,1,3,10,10,9,5,2,3,8,5,1
2220,CH,8,7,1,1,3,2,2,2,2,3,2,7,8,7,2,6,2,2,2,4,3,5,2,1,1,3,7,8,7,6,1,4,9,5,1
2221,CH,9,8,2,2,2,3,2,3,2,2,2,8,8,5,2,7,4,2,3,4,3,8,2,1,1,3,7,7,8,5,3,1,8,5,2
2224,CH,8,8,2,2,4,3,2,2,1,1,3,2,3,1,4,6,2,1,1,5,5,4,1,2,1,3,5,5,5,2,2,4,9,6,1
2225,CH,9,5,1,1,3,2,1,4,2,1,4,10,10,9,3,0,2,1,2,3,5,10,1,2,1,4,5,2,2,0,3,1,10,6,1
2227,CH,9,7,1,2,3,3,1,2,2,2,2,6,6,5,2,7,2,2,2,2,2,5,2,1,2,2,8,8,8,5,2,2,7,4,1
2228,CH,9,7,1,2,3,3,1,3,1,4,1,7,8,8,2,9,2,2,2,4,4,4,1,1,1,3,6,8,7,5,2,6,9,6,1
2229,CH,8,8,1,1,3,3,1,3,2,5,1,8,7,7,2,8,2,2,2,4,4,7,2,2,1,3,7,7,4,3,2,4,8,5,1
2232,CH,8,8,1,1,3,3,2,3,1,4,2,7,7,7,2,8,3,2,2,2,4,7,1,1,2,3,6,7,7,4,3,4,9,6,1
2235,CH,8,8,2,2,2,2,1,2,1,4,2,8,8,8,2,9,2,2,2,4,3,8,2,2,1,2,8,8,8,3,2,4,9,6,2
2236,CH,7,7,1,1,3,3,3,2,1,5,2,9,5,6,2,5,2,2,3,3,4,7,2,3,1,3,3,3,4,2,3,4,8,5,2
2237,CH,10,10,2,1,2,4,3,2,2,3,2,7,6,7,2,5,2,2,2,5,4,5,1,1,1,3,10,10,9,6,2,5,9,6,1
2239,CH,9,9,2,1,3,4,1,3,2,5,2,9,9,9,2,8,2,1,1,5,5,7,1,1,1,4,7,7,6,5,2,3,9,6,1
2241,CH,9,10,1,1,4,4,1,4,2,4,1,9,10,9,2,10,2,1,2,4,5,9,1,1,1,4,6,4,3,4,2,6,10,6,1
2242,CH,8,8,1,1,3,3,2,3,2,4,2,8,6,8,2,9,2,2,1,5,4,6,2,1,1,3,8,7,7,5,2,4,7,4,1
2243,CH,8,9,1,1,3,3,2,3,2,4,2,8,8,6,2,8,3,2,2,4,5,6,1,2,2,3,5,7,4,3,2,4,9,5,1
2244,CH,5,5,3,3,2,1,3,,3,4,3,7,7,5,3,3,2,3,2,2,4,5,4,2,3,2,2,5,7,0,2,2,9,6,1
2245,CH,8,8,2,2,2,2,2,2,2,4,2,6,7,6,2,6,2,2,2,4,3,5,2,3,2,2,4,8,8,1,3,4,7,5,1
2247,CH,8,8,1,1,3,3,1,3,2,4,2,9,9,8,2,9,2,2,2,3,3,5,2,1,1,3,3,3,5,2,4,,10,5,1
2248,CH,10,10,2,2,3,4,2,3,2,2,2,9,7,7,2,5,3,2,2,3,3,5,3,4,1,4,5,8,2,3,2,4,8,5,1
2249,CH,7,7,1,1,3,3,1,3,1,4,2,8,8,8,2,6,1,3,2,2,4,7,1,1,1,3,6,7,4,3,2,4,8,5,1
2251,CH,8,7,2,2,2,2,2,3,2,4,4,6,5,4,3,2,2,2,2,2,5,3,1,2,1,2,6,7,5,4,4,3,7,5,1
2252,CH,8,9,1,1,4,4,3,2,3,2,2,8,5,8,2,8,2,2,1,4,5,8,1,1,1,3,5,4,5,2,3,4,9,5,1
2254,CH,8,8,1,2,2,3,2,3,3,5,1,9,8,8,1,9,2,1,2,4,4,8,2,1,1,4,8,8,8,6,1,6,8,5,1
2256,CH,8,8,1,1,2,3,2,3,2,4,2,8,8,5,2,9,4,2,3,2,4,5,2,1,1,3,7,7,5,4,2,4,9,5,1
2257,CH,8,7,2,2,3,3,2,3,2,3,2,6,6,3,3,6,2,3,2,4,3,3,2,2,1,3,8,6,5,4,3,4,8,4,1
2261,CH,8,8,2,1,3,3,1,3,1,4,2,6,7,7,2,7,1,2,1,5,4,6,2,2,1,3,6,7,4,4,2,4,7,5,1
2262,CH,8,8,1,1,4,4,1,3,2,5,1,9,9,9,2,3,2,2,3,4,5,8,1,1,1,4,7,7,4,3,2,4,9,5,1
2265,CH,4,7,2,2,3,3,2,4,2,4,2,10,8,8,1,9,2,3,2,5,1,3,1,1,3,4,7,4,8,3,2,4,7,6,2
2267,CH,10,8,2,1,3,3,2,3,1,4,2,10,8,8,1,10,1,1,1,5,5,8,1,2,1,3,7,9,5,2,3,4,10,5,2
2270,CH,6,6,2,1,4,3,1,4,1,3,1,6,7,7,1,5,2,1,2,4,5,5,1,2,2,3,6,4,6,5,2,2,6,6,1
2271,CH,9,9,2,1,4,4,2,4,2,4,2,6,7,6,2,8,4,2,2,4,5,7,1,2,2,3,7,7,7,5,2,5,9,6,1
2272,CH,7,5,2,2,3,2,2,2,4,4,2,10,10,10,1,6,2,2,2,4,4,5,2,2,1,2,8,7,5,4,1,4,8,5,2
2273,CH,8,8,1,2,4,3,1,3,1,2,2,7,7,7,2,6,2,2,2,4,4,8,1,1,2,2,7,7,5,4,3,5,8,5,1
2280,CH,10,9,2,1,2,4,1,3,4,4,2,7,7,5,2,5,3,2,2,5,2,6,1,4,1,3,4,5,5,5,2,2,7,5,3
2283,CH,10,5,1,2,3,3,1,3,1,5,2,8,10,10,2,8,2,3,2,5,5,10,1,4,2,3,5,8,5,3,3,3,10,6,1
2284,CH,10,9,1,1,4,4,1,3,2,4,2,8,8,8,2,8,1,2,2,3,5,8,1,1,1,4,7,7,7,5,2,4,8,5,1
2288,CH,9,9,1,1,3,4,2,3,2,4,2,8,7,6,1,7,2,2,2,5,4,7,2,1,1,2,7,7,7,5,2,5,9,5,1
2289,CH,10,8,1,1,4,4,1,4,1,4,2,9,8,8,2,7,2,1,2,3,5,7,1,1,2,3,7,7,5,3,3,4,7,6,1
2290,CH,9,8,1,1,3,3,1,3,2,3,2,8,8,8,2,8,1,2,2,2,3,7,1,1,2,2,7,7,7,5,2,4,8,5,1
2291,CH,10,10,1,2,4,4,3,4,1,5,1,10,8,10,2,8,2,1,2,4,5,8,1,1,1,4,4,7,7,6,3,5,10,5,1
2292,CH,8,10,1,1,4,4,1,4,2,4,1,8,7,7,2,7,3,1,2,3,5,8,1,1,1,3,7,7,8,4,2,4,8,5,1
2294,CH,9,7,2,2,2,2,2,3,1,4,2,4,6,7,2,6,5,2,2,4,3,3,2,2,2,2,5,9,7,4,2,5,9,6,1
2295,CH,6,5,2,2,3,2,2,3,3,4,2,6,7,8,2,7,2,2,2,2,4,3,1,2,1,3,7,5,5,4,1,6,9,5,2
2296,CH,1,6,3,3,2,2,3,2,3,2,2,10,10,10,2,2,2,2,2,4,2,3,3,3,3,2,4,1,10,2,2,0,1,5,3
2298,CH,9,8,1,1,3,3,2,3,1,2,3,6,6,7,2,8,2,2,2,3,4,5,2,1,2,3,3,8,5,3,2,3,7,5,2
2299,CH,9,8,1,1,3,3,2,3,2,4,2,8,10,10,2,6,2,2,2,3,4,5,2,2,2,3,3,5,5,4,2,3,8,6,1
2301,CH,10,9,2,1,3,3,2,3,2,4,2,8,8,9,2,7,3,2,1,2,3,9,2,2,1,3,3,5,7,5,2,5,8,4,1
2304,CH,9,9,2,2,2,3,2,2,1,4,2,5,5,7,2,7,2,4,2,4,2,4,2,2,2,1,8,10,8,6,2,6,8,6,2
2305,CH,8,8,1,1,3,3,1,4,2,4,2,7,8,8,2,5,2,2,2,4,4,5,1,2,1,3,7,3,5,4,2,4,7,6,1
2311,CH,10,9,2,1,3,3,1,3,1,4,2,7,10,10,1,10,1,2,1,4,3,2,2,1,1,3,7,9,7,6,2,3,10,6,1
2312,CH,8,8,1,2,4,3,2,2,2,4,2,6,8,8,2,4,2,1,2,4,5,7,1,2,2,3,8,6,3,4,2,4,9,5,1
2315,CH,5,3,2,2,2,2,3,1,2,4,2,8,8,8,2,3,1,2,1,5,4,6,2,3,3,2,7,8,3,3,2,3,7,6,1
2316,CH,9,9,1,1,4,3,1,4,3,5,2,9,8,9,2,8,3,1,2,4,5,5,1,1,1,4,5,7,5,5,2,6,9,5,1
2318,CH,8,8,1,1,4,4,2,2,2,2,2,9,9,8,2,6,1,1,1,5,3,5,1,1,1,4,4,5,5,5,2,4,8,6,1
2319,CH,10,9,1,1,4,3,1,3,1,5,1,8,8,9,1,9,3,1,2,3,5,9,1,1,1,4,9,8,8,6,1,5,9,6,1
2320,CH,10,10,1,2,1,3,3,1,2,4,2,10,10,9,2,10,2,2,2,4,1,2,4,3,3,2,7,7,4,6,2,2,10,6,1
2321,CH,9,8,2,1,3,3,1,3,2,4,2,6,7,5,3,2,1,2,2,5,3,2,2,2,1,2,8,6,3,4,3,1,8,5,1
2322,CH,10,9,2,1,4,4,1,3,1,3,2,7,8,7,2,8,2,1,3,4,4,4,2,2,3,3,3,7,4,2,2,3,9,5,1
2326,CH,7,7,3,2,4,3,3,4,2,3,2,4,3,4,2,6,2,2,2,5,1,4,1,1,2,3,6,5,5,3,2,3,6,5,2
2327,CH,8,9,1,2,4,3,2,4,1,4,2,8,7,7,2,7,2,1,2,2,4,4,1,2,1,3,4,5,6,6,4,3,9,5,1
2329,CH,10,10,2,1,3,3,2,3,2,4,2,5,5,8,2,7,2,2,2,5,4,5,1,2,1,3,8,8,5,4,2,4,8,4,1
2330,CH,8,8,2,2,3,3,1,3,2,4,2,9,8,9,2,8,1,2,2,4,1,5,1,1,1,3,7,5,4,5,2,4,8,6,1
2332,CH,9,9,1,1,3,3,2,2,1,4,1,7,9,9,2,5,2,2,2,4,4,7,1,2,1,3,5,7,5,3,2,3,9,6,1
2333,CH,8,6,1,1,3,2,3,2,1,2,2,6,9,6,2,6,2,2,2,3,1,3,1,3,1,2,3,6,4,5,2,4,7,5,1
2334,CH,8,8,3,2,3,3,3,3,2,4,3,6,6,8,3,7,3,2,3,4,4,5,3,3,3,2,4,4,5,5,4,3,7,4,3
2335,CH,7,8,2,1,3,3,2,3,2,2,2,8,7,8,3,8,2,2,4,4,3,7,2,4,2,2,5,5,3,2,3,3,7,5,2
2337,CH,1,5,1,2,2,2,2,2,2,4,2,8,9,8,2,2,2,1,2,4,4,7,1,3,1,2,7,6,3,1,3,4,9,5,1
2338,CH,8,7,1,1,3,4,1,4,2,4,2,7,7,8,2,8,4,2,2,4,4,7,2,1,1,4,5,8,8,5,2,4,9,5,2
2343,CH,9,9,1,1,3,3,1,3,4,2,2,8,7,6,2,8,1,2,3,3,3,6,2,2,2,3,8,3,2,5,2,6,9,5,1
2345,CH,8,9,1,1,4,4,1,4,1,4,2,8,7,9,1,7,2,3,2,4,5,4,2,1,1,3,6,7,4,2,2,3,8,6,1
2346,CH,8,8,1,1,3,3,1,4,1,4,1,10,7,7,1,8,2,1,2,4,4,7,1,2,1,4,5,7,7,5,2,3,7,6,2
2347,CH,10,10,1,1,4,4,1,3,2,4,2,9,9,9,2,5,1,2,2,4,4,7,1,1,1,3,10,10,10,5,2,4,9,6,1
